Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2118558931935786,2.4611348161300524,1.9628190284610123,2.3299214254648817,2.0939538223968013,5,2022-01-18
Austria,2020-03-10,2.255802234689566,2.4794796378435304,2.0332772057146307,2.360934256404294,2.1500611222259103,5,2022-01-18
Austria,2020-03-11,2.310785802938637,2.5169265441264828,2.100166501028509,2.410218702989411,2.211453459173023,5,2022-01-18
Austria,2020-03-12,2.3519858856495266,2.5519820181786708,2.152211892132819,2.447703048296148,2.25622407118878,5,2022-01-18
Austria,2020-03-13,2.4427942176744297,2.6507570683801536,2.2393653134246208,2.5417868290472407,2.343608924872269,5,2022-01-18
Austria,2020-03-14,2.362434931863904,2.55848231970854,2.1680531114264308,2.4551720195090296,2.2690233464080927,5,2022-01-18
Austria,2020-03-15,2.2727231352941333,2.4649478256256065,2.081859967639897,2.3633786956098577,2.1821072953813463,5,2022-01-18
Austria,2020-03-16,2.18952946119669,2.376036443670894,2.000454565844607,2.279588098375409,2.100553570604026,5,2022-01-18
Austria,2020-03-17,2.14263823764066,2.332703150462197,1.9570739793612748,2.2320417562086634,2.052249525125728,5,2022-01-18
Austria,2020-03-18,2.0697723607457714,2.2595153537994697,1.8816945806433685,2.1590624973182484,1.9806802316886416,5,2022-01-18
Austria,2020-03-19,1.9852308530719336,2.172149633100453,1.7954368917706158,2.075234786891259,1.8959028177947608,5,2022-01-18
Austria,2020-03-20,1.9063662123013283,2.095283815757789,1.7146158718121565,1.9966574650523063,1.8153442684625087,5,2022-01-18
Austria,2020-03-21,1.896868559944596,2.088823248703327,1.7074323170880872,1.9864315133180468,1.807577758808984,5,2022-01-18
Austria,2020-03-22,1.885292591926128,2.077867689442333,1.6963278816845062,1.975946305197469,1.795108324920352,5,2022-01-18
Austria,2020-03-23,1.8124323275364247,2.0070138834368443,1.6232168586831524,1.9034010470295124,1.7206153772473431,5,2022-01-18
Austria,2020-03-24,1.6726579268121835,1.8602404792734264,1.4853912007154328,1.7614377106770824,1.5832764242872046,5,2022-01-18
Austria,2020-03-25,1.5441093750538608,1.7293659972012034,1.3582868118874911,1.6326382851551986,1.4566113620933023,5,2022-01-18
Austria,2020-03-26,1.4776360025182491,1.6630682564517802,1.2908278160750513,1.5654695970481252,1.3895761020800208,5,2022-01-18
Austria,2020-03-27,1.324447213993576,1.5094841622559496,1.135982965156285,1.4129024460743878,1.2359005127350904,5,2022-01-18
