Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.148185603197972,2.4792359716911765,1.8186128023388872,2.305657291820052,1.9901272788054,5,2021-02-11
Austria,2020-03-10,2.188200844285914,2.494251597228724,1.8862007531991107,2.3338752116267707,2.0424701900968536,5,2021-02-11
Austria,2020-03-11,2.2219926851125984,2.5123219196737514,1.9348828785516068,2.3607927301915685,2.0852789854498783,5,2021-02-11
Austria,2020-03-12,2.252726148593315,2.537369086932312,1.9704726079991408,2.3876688189840687,2.117792957148729,5,2021-02-11
Austria,2020-03-13,2.315865583342481,2.6158906973413885,2.025202610336476,2.456667728175124,2.1751862638681843,5,2021-02-11
Austria,2020-03-14,2.2450266261696923,2.5283754433920897,1.973863664944083,2.377467646232898,2.1124522496774056,5,2021-02-11
Austria,2020-03-15,2.1806120197605425,2.4577390760395432,1.920501791516921,2.3067607938191377,2.051958655513836,5,2021-02-11
Austria,2020-03-16,2.1114986913985074,2.375006944400642,1.856069299037868,2.234575032244732,1.9874345746585635,5,2021-02-11
Austria,2020-03-17,2.0745845437538337,2.3395430179938708,1.8188566446665573,2.196976728444568,1.952207639876616,5,2021-02-11
Austria,2020-03-18,2.013202741245001,2.2719015284751123,1.7619721014393137,2.134430257987816,1.8921859104315857,5,2021-02-11
Austria,2020-03-19,1.9545876859286329,2.212220112389824,1.7052029050232351,2.074693101185336,1.834693223623776,5,2021-02-11
Austria,2020-03-20,1.8967112500575616,2.1526110305729267,1.6468676726903304,2.0156010708977043,1.7781287453693768,5,2021-02-11
Austria,2020-03-21,1.8502568819567435,2.1061651181814964,1.6047110010989507,1.9694358571785644,1.7319826427261062,5,2021-02-11
Austria,2020-03-22,1.8130668043938305,2.0731588322144057,1.5665073410286248,1.9336947467885208,1.692585119669475,5,2021-02-11
Austria,2020-03-23,1.7367286336403267,1.994830134205116,1.488743955237631,1.857808584809261,1.6167713981474832,5,2021-02-11
Austria,2020-03-24,1.6332259623510716,1.886614234426832,1.390299276813748,1.751068502564764,1.5157497491142835,5,2021-02-11
Austria,2020-03-25,1.5293941771988169,1.7758652573945777,1.280930856866739,1.6459310264769935,1.4122895050704722,5,2021-02-11
Austria,2020-03-26,1.4717821806896547,1.7188665506273082,1.226461715322094,1.5888212931951018,1.3554848487200248,5,2021-02-11
Austria,2020-03-27,1.3586607156837835,1.6039296321233554,1.1112657837471334,1.4748318334066524,1.2425575955480437,5,2021-02-11
Austria,2020-03-28,1.2562621173183075,1.5021365116997978,1.006659231184192,1.372714126221926,1.1383528074999711,5,2021-02-11
Austria,2020-03-29,1.1701426359792488,1.4159734820763328,0.9152452993473112,1.2888782432892183,1.0512266681511475,5,2021-02-11
Austria,2020-03-30,1.103043176855934,1.3492743391657689,0.8477810929264634,1.221878538432685,0.9836740775793646,5,2021-02-11
Austria,2020-03-31,1.026116086405838,1.2707320270578557,0.7694760441133585,1.1467142446624463,0.9072057851387094,5,2021-02-11
