data_version,target,date,location,type,quantile,value
2021-01-02,1 day R,2020-10-09,AT,point,NA,1.18
2021-01-02,1 day R,2020-10-10,AT,point,NA,1.19
2021-01-02,1 day R,2020-10-11,AT,point,NA,1.21
2021-01-02,1 day R,2020-10-12,AT,point,NA,1.23
2021-01-02,1 day R,2020-10-13,AT,point,NA,1.25
2021-01-02,1 day R,2020-10-14,AT,point,NA,1.27
2021-01-02,1 day R,2020-10-15,AT,point,NA,1.28
2021-01-02,1 day R,2020-10-16,AT,point,NA,1.3
2021-01-02,1 day R,2020-10-17,AT,point,NA,1.31
2021-01-02,1 day R,2020-10-18,AT,point,NA,1.32
2021-01-02,1 day R,2020-10-19,AT,point,NA,1.33
2021-01-02,1 day R,2020-10-20,AT,point,NA,1.33
2021-01-02,1 day R,2020-10-21,AT,point,NA,1.34
2021-01-02,1 day R,2020-10-22,AT,point,NA,1.33
2021-01-02,1 day R,2020-10-23,AT,point,NA,1.33
2021-01-02,1 day R,2020-10-24,AT,point,NA,1.32
2021-01-02,1 day R,2020-10-25,AT,point,NA,1.31
2021-01-02,1 day R,2020-10-26,AT,point,NA,1.3
2021-01-02,1 day R,2020-10-27,AT,point,NA,1.29
2021-01-02,1 day R,2020-10-28,AT,point,NA,1.27
2021-01-02,1 day R,2020-10-29,AT,point,NA,1.25
2021-01-02,1 day R,2020-10-30,AT,point,NA,1.23
2021-01-02,1 day R,2020-10-31,AT,point,NA,1.2
2021-01-02,1 day R,2020-11-01,AT,point,NA,1.18
2021-01-02,1 day R,2020-11-02,AT,point,NA,1.15
2021-01-02,1 day R,2020-11-03,AT,point,NA,1.13
2021-01-02,1 day R,2020-11-04,AT,point,NA,1.1
2021-01-02,1 day R,2020-11-05,AT,point,NA,1.07
2021-01-02,1 day R,2020-11-06,AT,point,NA,1.05
2021-01-02,1 day R,2020-11-07,AT,point,NA,1.02
2021-01-02,1 day R,2020-11-08,AT,point,NA,0.99
2021-01-02,1 day R,2020-11-09,AT,point,NA,0.97
2021-01-02,1 day R,2020-11-10,AT,point,NA,0.94
2021-01-02,1 day R,2020-11-11,AT,point,NA,0.92
2021-01-02,1 day R,2020-11-12,AT,point,NA,0.9
2021-01-02,1 day R,2020-11-13,AT,point,NA,0.88
2021-01-02,1 day R,2020-11-14,AT,point,NA,0.87
2021-01-02,1 day R,2020-11-15,AT,point,NA,0.85
2021-01-02,1 day R,2020-11-16,AT,point,NA,0.84
2021-01-02,1 day R,2020-11-17,AT,point,NA,0.83
2021-01-02,1 day R,2020-11-18,AT,point,NA,0.82
2021-01-02,1 day R,2020-11-19,AT,point,NA,0.82
2021-01-02,1 day R,2020-11-20,AT,point,NA,0.81
2021-01-02,1 day R,2020-11-21,AT,point,NA,0.81
2021-01-02,1 day R,2020-11-22,AT,point,NA,0.81
2021-01-02,1 day R,2020-11-23,AT,point,NA,0.82
2021-01-02,1 day R,2020-11-24,AT,point,NA,0.82
2021-01-02,1 day R,2020-11-25,AT,point,NA,0.82
2021-01-02,1 day R,2020-11-26,AT,point,NA,0.83
2021-01-02,1 day R,2020-11-27,AT,point,NA,0.84
2021-01-02,1 day R,2020-11-28,AT,point,NA,0.85
2021-01-02,1 day R,2020-11-29,AT,point,NA,0.85
2021-01-02,1 day R,2020-11-30,AT,point,NA,0.86
2021-01-02,1 day R,2020-12-01,AT,point,NA,0.87
2021-01-02,1 day R,2020-12-02,AT,point,NA,0.88
2021-01-02,1 day R,2020-12-03,AT,point,NA,0.88
2021-01-02,1 day R,2020-12-04,AT,point,NA,0.89
2021-01-02,1 day R,2020-12-05,AT,point,NA,0.89
2021-01-02,1 day R,2020-12-06,AT,point,NA,0.9
2021-01-02,1 day R,2020-12-07,AT,point,NA,0.9
2021-01-02,1 day R,2020-12-08,AT,point,NA,0.91
2021-01-02,1 day R,2020-12-09,AT,point,NA,0.91
2021-01-02,1 day R,2020-12-10,AT,point,NA,0.91
2021-01-02,1 day R,2020-12-11,AT,point,NA,0.91
2021-01-02,1 day R,2020-12-12,AT,point,NA,0.92
2021-01-02,1 day R,2020-12-13,AT,point,NA,0.92
2021-01-02,1 day R,2020-12-14,AT,point,NA,0.92
2021-01-02,1 day R,2020-12-15,AT,point,NA,0.93
2021-01-02,1 day R,2020-12-16,AT,point,NA,0.94
2021-01-02,1 day R,2020-12-17,AT,point,NA,0.95
2021-01-02,1 day R,2020-12-18,AT,point,NA,0.96
2021-01-02,1 day R,2020-12-19,AT,point,NA,0.97
2021-01-02,1 day R,2020-12-20,AT,point,NA,0.98
2021-01-02,1 day R,2020-12-21,AT,point,NA,1.0
2021-01-02,1 day R,2020-12-22,AT,point,NA,1.02
2021-01-02,1 day R,2020-12-23,AT,point,NA,1.04
2021-01-02,1 day R,2020-12-24,AT,point,NA,1.06
2021-01-02,1 day R,2020-12-25,AT,point,NA,1.08
2021-01-02,1 day R,2020-12-26,AT,point,NA,1.1
2021-01-02,1 day R,2020-12-27,AT,point,NA,1.12
2021-01-02,1 day R,2020-12-28,AT,point,NA,1.14
2021-01-02,1 day R,2020-12-29,AT,point,NA,1.15
2021-01-02,1 day R,2020-12-30,AT,point,NA,1.17
2021-01-02,1 day R,2020-12-31,AT,point,NA,1.19
2021-01-02,1 day R,2021-01-01,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-02,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-03,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-04,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-05,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-06,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-07,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-08,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-09,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-10,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-11,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-12,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-13,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-14,AT,point,NA,1.2
2021-01-02,1 day R,2021-01-15,AT,point,NA,1.2
2021-01-02,1 day R,2020-10-09,DE,point,NA,1.29
2021-01-02,1 day R,2020-10-10,DE,point,NA,1.3
2021-01-02,1 day R,2020-10-11,DE,point,NA,1.31
2021-01-02,1 day R,2020-10-12,DE,point,NA,1.31
2021-01-02,1 day R,2020-10-13,DE,point,NA,1.32
2021-01-02,1 day R,2020-10-14,DE,point,NA,1.33
2021-01-02,1 day R,2020-10-15,DE,point,NA,1.33
2021-01-02,1 day R,2020-10-16,DE,point,NA,1.32
2021-01-02,1 day R,2020-10-17,DE,point,NA,1.32
2021-01-02,1 day R,2020-10-18,DE,point,NA,1.31
2021-01-02,1 day R,2020-10-19,DE,point,NA,1.3
2021-01-02,1 day R,2020-10-20,DE,point,NA,1.29
2021-01-02,1 day R,2020-10-21,DE,point,NA,1.27
2021-01-02,1 day R,2020-10-22,DE,point,NA,1.25
2021-01-02,1 day R,2020-10-23,DE,point,NA,1.23
2021-01-02,1 day R,2020-10-24,DE,point,NA,1.21
2021-01-02,1 day R,2020-10-25,DE,point,NA,1.18
2021-01-02,1 day R,2020-10-26,DE,point,NA,1.16
2021-01-02,1 day R,2020-10-27,DE,point,NA,1.14
2021-01-02,1 day R,2020-10-28,DE,point,NA,1.12
2021-01-02,1 day R,2020-10-29,DE,point,NA,1.09
2021-01-02,1 day R,2020-10-30,DE,point,NA,1.07
2021-01-02,1 day R,2020-10-31,DE,point,NA,1.06
2021-01-02,1 day R,2020-11-01,DE,point,NA,1.04
2021-01-02,1 day R,2020-11-02,DE,point,NA,1.02
2021-01-02,1 day R,2020-11-03,DE,point,NA,1.01
2021-01-02,1 day R,2020-11-04,DE,point,NA,1.0
2021-01-02,1 day R,2020-11-05,DE,point,NA,0.99
2021-01-02,1 day R,2020-11-06,DE,point,NA,0.98
2021-01-02,1 day R,2020-11-07,DE,point,NA,0.97
2021-01-02,1 day R,2020-11-08,DE,point,NA,0.97
2021-01-02,1 day R,2020-11-09,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-10,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-11,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-12,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-13,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-14,DE,point,NA,0.96
2021-01-02,1 day R,2020-11-15,DE,point,NA,0.96
